Node,Global Id,X,Y,Z,Vx Vel,Vy Vel,Vz Vel,Press,Temp,Scal1,TurbK,TurbD,HeatFlux,Shear Mag,NVol,Density,Mach
123,1060,552.778,394.364,0,-320089,833740,0,-5.68912E+07,273.15,0,3.97141,1756.08,0,0,0,1.20473E-06,0
124,1063,382.713,285.627,0,-216081,719385,0,-5.68325E+07,273.15,0,4.06034,2101.91,0,0,0,1.20473E-06,0
125,1062,427.361,515.481,0,-408282,1.16166E+06,0,-5.7255E+07,273.15,0,4.24834,2499.25,0,0,0,1.20473E-06,0
126,1057,162.738,901.579,0,-569021,2.68815E+06,0,-6.03303E+07,273.15,0,5.17493,6867.89,0,0,0,1.20473E-06,0
127,1056,310.59,1146.84,0,-1.6405E+06,3.46853E+06,0,-6.36497E+07,273.15,0,5.75036,12026.8,0,0,0,1.20473E-06,0
128,1059,-25.7783,1171.51,0,-109851,4.56016E+06,0,-6.67049E+07,273.15,0,6.43911,20473.2,0,0,0,1.20473E-06,0
129,1058,69.7496,1167.53,0,-672409,4.44025E+06,0,-6.63379E+07,273.15,0,6.43535,20087.5,0,0,0,1.20473E-06,0
130,1085,69.692,778.514,0,-221705,2.23812E+06,0,-5.90255E+07,273.15,0,4.84526,4990.63,0,0,0,1.20473E-06,0
131,1084,-215.972,686.472,0,368519,1.92799E+06,0,-5.83128E+07,273.15,0,4.42408,3635.51,0,0,0,1.20473E-06,0
132,1087,125.94,731.817,0,-293315,2.03578E+06,0,-5.86082E+07,273.15,0,4.77079,4543.75,0,0,0,1.20473E-06,0
133,1086,59.315,845.253,0,-246468,2.52518E+06,0,-5.97881E+07,273.15,0,5.02025,6009.34,0,0,0,1.20473E-06,0
134,1081,-317.374,790.508,0,635784,2.07605E+06,0,-5.88973E+07,273.15,0,4.48013,3830.09,0,0,0,1.20473E-06,0
135,1080,-172.618,550.305,0,199260,1.46425E+06,0,-5.76264E+07,273.15,0,4.30359,2941.19,0,0,0,1.20473E-06,0
136,1083,-160.839,718.703,0,274877,2.02064E+06,0,-5.85564E+07,273.15,0,4.52422,4023.74,0,0,0,1.20473E-06,0
137,1082,-289.308,718.508,0,501404,1.87886E+06,0,-5.84415E+07,273.15,0,4.41629,3517.87,0,0,0,1.20473E-06,0
138,1077,-165.97,445.57,0,130722,1.09E+06,0,-5.72638E+07,273.15,0,4.27043,2626.63,0,0,0,1.20473E-06,0
139,1076,-129.3,372.399,0,89007.3,921586,0,-5.70819E+07,273.15,0,4.24205,2496.63,0,0,0,1.20473E-06,0
140,1079,-116.214,575.058,0,117931,1.45076E+06,0,-5.77516E+07,273.15,0,4.39294,3111.15,0,0,0,1.20473E-06,0
141,1078,138.002,455.522,0,-128263,1.16288E+06,0,-5.72924E+07,273.15,0,4.37834,2922.77,0,0,0,1.20473E-06,0
142,1073,323.563,641.895,0,-481015,1.56324E+06,0,-5.7868E+07,273.15,0,4.50653,3326.21,0,0,0,1.20473E-06,0
143,1072,245.68,776.012,0,-538089,2.04345E+06,0,-5.87944E+07,273.15,0,4.79028,4601.61,0,0,0,1.20473E-06,0
144,1075,-136.194,646.052,0,164713,1.67905E+06,0,-5.81126E+07,273.15,0,4.41532,3413.59,0,0,0,1.20473E-06,0
145,1074,-253.025,560.458,0,308134,1.43307E+06,0,-5.76127E+07,273.15,0,4.28432,2869.22,0,0,0,1.20473E-06,0
146,1037,1659.27,6777.95,0,-241322,-3.60734E+06,0,-252359,273.15,0,9.65612,1952.02,0,0,0,1.20473E-06,0
147,1036,1627.42,6716.13,0,-267884,-3.72386E+06,0,-481011,273.15,0,9.35264,1943.98,0,0,0,1.20473E-06,0
148,1039,1891.97,6430.64,0,-721681,-2.62614E+06,0,867748,273.15,0,15.7918,5679.9,0,0,0,1.20473E-06,0
149,1038,1907.41,6501.89,0,-517724,-2.66881E+06,0,766876,273.15,0,15.5158,5332.81,0,0,0,1.20473E-06,0
150,1033,1788.92,6733.56,0,-251829,-3.33127E+06,0,-206023,273.15,0,11.8445,2736.61,0,0,0,1.20473E-06,0
151,1032,1500.13,6656.34,0,-271918,-4.29527E+06,0,-858465,273.15,0,7.86774,1274.54,0,0,0,1.20473E-06,0
152,1035,1726.59,6614.15,0,-350207,-3.40769E+06,0,-474438,273.15,0,10.8919,2421.25,0,0,0,1.20473E-06,0
153,1034,1750.45,6793.81,0,-222117,-3.41278E+06,0,-157203,273.15,0,11.0045,2369.55,0,0,0,1.20473E-06,0
154,1029,1638.41,6884.87,0,-210334,-3.6775E+06,0,-30146.8,273.15,0,9.49386,1907,0,0,0,1.20473E-06,0
155,1028,1641.39,6348.87,0,-691330,-3.63409E+06,0,-1.25289E+06,273.15,0,10.5946,2853.79,0,0,0,1.20473E-06,0
156,1031,1555.57,6882.63,0,-214641,-4.02387E+06,0,-30673.7,273.15,0,8.64972,1616,0,0,0,1.20473E-06,0
157,1030,1576.81,6768.92,0,-228839,-3.92485E+06,0,-355755,273.15,0,8.79463,1710.05,0,0,0,1.20473E-06,0
158,1025,1818.23,6272.52,0,-1.04516E+06,-2.99382E+06,0,-217655,273.15,0,15.2555,5408.81,0,0,0,1.20473E-06,0
159,1024,1685.96,6236.42,0,-941749,-3.48879E+06,0,-1.41235E+06,273.15,0,12.141,3453.62,0,0,0,1.20473E-06,0
160,1027,1550.27,6450.84,0,-462943,-4.04737E+06,0,-1.50084E+06,273.15,0,8.88132,2202.54,0,0,0,1.20473E-06,0
161,1026,1795.71,6200.42,0,-1.13686E+06,-3.15663E+06,0,-944582,273.15,0,15.0509,5423.47,0,0,0,1.20473E-06,0
162,1053,345.813,1060.3,0,-1.46051E+06,2.99113E+06,0,-6.16373E+07,273.15,0,5.43127,8799.56,0,0,0,1.20473E-06,0
163,1052,313.735,1005.01,0,-1.21327E+06,2.84156E+06,0,-6.10645E+07,273.15,0,5.26948,7643.61,0,0,0,1.20473E-06,0
164,1055,177.489,1038.79,0,-927103,3.33706E+06,0,-6.22385E+07,273.15,0,5.59424,10356.7,0,0,0,1.20473E-06,0
165,1054,249.78,1165.86,0,-1.4876E+06,3.92587E+06,0,-6.50366E+07,273.15,0,5.97428,14901.3,0,0,0,1.20473E-06,0
166,1049,471.051,1066.99,0,-1.67408E+06,2.52474E+06,0,-6.07587E+07,273.15,0,5.4181,7658.18,0,0,0,1.20473E-06,0
167,1048,424.786,1133.17,0,-1.8876E+06,2.96568E+06,0,-6.24434E+07,273.15,0,5.64102,10057.8,0,0,0,1.20473E-06,0
168,1051,294.723,894.858,0,-861801,2.40476E+06,0,-5.97776E+07,273.15,0,4.949,5616.09,0,0,0,1.20473E-06,0
169,1050,200.469,831.405,0,-536984,2.30562E+06,0,-5.93591E+07,273.15,0,4.94041,5422.68,0,0,0,1.20473E-06,0
170,1045,572.065,965.318,0,-1.34451E+06,1.84119E+06,0,-5.90103E+07,273.15,0,5.14288,5210.11,0,0,0,1.20473E-06,0
171,1044,516.188,1007.82,0,-1.46703E+06,2.14637E+06,0,-5.96261E+07,273.15,0,5.24111,6069.37,0,0,0,1.20473E-06,0
172,1047,385.848,984.233,0,-1.30503E+06,2.55958E+06,0,-6.03593E+07,273.15,0,5.14522,6571.69,0,0,0,1.20473E-06,0
173,1046,408.281,901.233,0,-1.09428E+06,2.20988E+06,0,-5.93337E+07,273.15,0,4.87163,4984.37,0,0,0,1.20473E-06,0
174,1041,1752.12,6327.58,0,-847697,-3.24268E+06,0,-409972,273.15,0,13.2997,3965.59,0,0,0,1.20473E-06,0
175,1040,1573.13,6544.55,0,-384382,-3.95169E+06,0,-1.11275E+06,273.15,0,9.0151,2102.23,0,0,0,1.20473E-06,0
176,1043,1654.87,6429.46,0,-578078,-3.58971E+06,0,-987940,273.15,0,10.4922,2664.64,0,0,0,1.20473E-06,0
177,1042,1768.54,6416.2,0,-681341,-3.20278E+06,0,-217149,273.15,0,13.0218,3731.19,0,0,0,1.20473E-06,0
178,1517,-419.895,544.605,0,428580,1.2249E+06,0,-5.73642E+07,273.15,0,4.24869,2360.94,0,0,0,1.20473E-06,0
179,1516,-547.837,690.241,0,662706,1.41836E+06,0,-5.77646E+07,273.15,0,4.41191,2545.35,0,0,0,1.20473E-06,0
180,1519,335.846,4489.02,0,-3.86573E+06,-7.51882E+06,0,-3.43004E+07,273.15,0,5.63185,2903.85,0,0,0,1.20473E-06,0
181,1518,574.924,4428.39,0,-4.2406E+06,-7.26136E+06,0,-3.05473E+07,273.15,0,5.53934,2452.42,0,0,0,1.20473E-06,0
182,1513,-598.961,815.723,0,975378,1.6E+06,0,-5.81504E+07,273.15,0,4.74233,3260.05,0,0,0,1.20473E-06,0
183,1512,-689.014,683.888,0,677672,1.1862E+06,0,-5.73773E+07,273.15,0,4.6358,2565.45,0,0,0,1.20473E-06,0
184,1515,-505.859,574.14,0,518457,1.27856E+06,0,-5.73793E+07,273.15,0,4.3029,2277.62,0,0,0,1.20473E-06,0
185,1514,-418.59,621.784,0,523922,1.43256E+06,0,-5.7692E+07,273.15,0,4.30515,2550.47,0,0,0,1.20473E-06,0
